Y,X,OBJECTID_1,NAME,iso3,Countryeng,Shape_Leng,Shape_Area,Pop,GDP,ORIG_FID,nearest_road,nearest_sea,nearest_any,ln FMA,ln CMA,ln MA
6.3833338171205805,10.0666664844949,1044,Wum,CMR,Cameroon,0.29657705199,0.006948839449999999,108739.575891,13.306526292100001,491,"(10.0767375, 6.3865648, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(10.0767375, 6.3865648, 101.0)",39.282563317048776,39.28256353011297,39.2825634555405
6.20000047785012,10.6666667322824,1058,Kumbo,CMR,Cameroon,0.32005692906,0.008087304279999999,167236.08188800002,21.5020527635,493,"(10.6697557, 6.2061805, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(10.6697557, 6.2061805, 101.0)",38.20337935845813,38.20337996437065,38.20337975230127
6.01666720012334,9.999999770037537,1083,Mbengwi,CMR,Cameroon,0.25440570130999995,0.0051206116999999995,52223.1393068,15.6003922913,497,"(9.9598312, 5.9909336, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(9.9598312, 5.9909336, 101.0)",39.979322410985446,39.97932252587203,39.979322485661726
6.00000036237278,10.4166668580615,1091,Ndop,CMR,Cameroon,0.27154075171000003,0.0058300661,116296.05807,24.960126852600002,498,"(10.4345871, 5.9871371, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(10.4345871, 5.9871371, 101.0)",42.72714971529836,42.72714972233376,42.72714971987137
5.76666723135926,9.283332708250759,1116,Mamfe,CMR,Cameroon,0.27041279472,0.0057820654099999995,68356.6141396,17.1411532604,502,"(9.3150633, 5.7531222, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(9.3150633, 5.7531222, 101.0)",36.78501862240618,36.78502187454996,36.78502073629964
5.71666722357995,10.916666902527599,1124,Foumban,CMR,Cameroon,0.31895643134,0.00803236106,142793.138884,197.44688641599998,504,"(10.9101458, 5.7304669, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(10.9101458, 5.7304669, 101.0)",40.14892608291979,40.14892616505819,40.148926136309754
5.6333336855440415,10.2499998973271,1135,Mbouda,CMR,Cameroon,0.31534789555,0.00785248199,169017.26871,146.30449977,507,"(10.2522182, 5.6321978, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(10.2522182, 5.6321978, 101.0)",43.98380592973528,43.9838059317187,43.983805931024506
5.500000427771809,10.6333331435561,1154,Foumbot,CMR,Cameroon,0.28714059245,0.00651608814,127452.256505,49.8971074438,509,"(10.6296203, 5.5076054, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(10.6296203, 5.5076054, 101.0)",45.401537835187405,45.40153783564025,45.401537835481754
5.4500003483493495,10.066666415754499,1162,Dschang,CMR,Cameroon,0.31059470664,0.00761868498,99508.9125402,223.106388804,511,"(10.061649, 5.4497894, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(10.061649, 5.4497894, 101.0)",42.02200954660765,42.02200956032102,42.022009555521336
5.150000556496111,10.183333065289,1206,Bafang,CMR,Cameroon,0.30068901235,0.0071427064599999986,54115.4383586,98.9047931577,515,"(10.1794131, 5.154651, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(10.1794131, 5.154651, 101.0)",41.159012913409505,41.15901294438246,41.15901293354193
4.750000363926031,11.233333448624695,1262,Bafia,CMR,Cameroon,0.29710453598000003,0.0069743808,86919.0294234,179.495080285,519,"(11.2325569, 4.7558766, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(11.2325569, 4.7558766, 101.0)",39.3587205976569,39.35872076088068,39.358720703752354
4.58333398423961,13.683333238001802,1284,Bertoua,CMR,Cameroon,0.33283064834000003,0.00874385038,201573.776765,419.68709475599996,522,"(13.6850565, 4.5774512, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(13.6850565, 4.5774512, 101.0)",36.734611348153706,36.73461287998391,36.73461234384334
4.28641534719277,9.39016715907131,1326,Muyuka,CMR,Cameroon,0.26873705013,0.005711556579999999,65259.5652503,21.693873297,526,"(9.4077181, 4.2862078, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(9.4077181, 4.2862078, 101.0)",42.852838651774086,42.852838657691265,42.852838655620246
4.083333861524992,9.366666579605392,1347,Tiko,CMR,Cameroon,0.29823916591,0.00702780213,128340.413017,163.424580866,528,"(9.3549383, 4.0835794, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(9.3549383, 4.0835794, 101.0)",45.59963313239219,45.599633132757724,45.59963313262979
3.55000004223738,11.0333327880625,1378,Makak,CMR,Cameroon,0.20789257412,0.0034264271600000003,55694.679725600006,3.34340616723,530,"(11.0285566, 3.5488071, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(11.0285566, 3.5488071, 101.0)",39.5079901349272,39.507990251317246,39.50799021058073
2.6663102172663597,12.666666915248802,1390,Djoum,CMR,Cameroon,0.23651145436999998,0.00442953219,66539.09800619999,24.450816338499997,531,"(12.6711897, 2.6703895, 101.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(12.6711897, 2.6703895, 101.0)",36.527791217355336,36.527793064950686,36.527792418292314
13.358966435135901,-16.665154053151802,71,Banjul,GMB,Gambia,1.64405557757,0.04863844504,1041568.72248,1348.98525564,39,"(-16.6650675, 13.3541665, 112.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-16.6650675, 13.3541665, 112.0)",30.898299812276065,30.898747109773417,30.898590555649342
13.565206437967,-15.599989051762801,606,Farafenni,GMB,Gambia,0.30133654190000003,0.0070451343099999985,84975.2382269,49.1413272806,364,"(-15.5958901, 13.5712944, 112.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-15.5958901, 13.5712944, 112.0)",31.334752116297736,31.33506718373364,31.334956910131073
13.3145147849032,-14.225543588453801,1079,Basse,GMB,Gambia,0.31608908847,0.00756507765,55317.9574156,28.853472652399997,495,"(-14.2072156, 13.2996235, 112.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-14.2072156, 13.2996235, 112.0)",34.71839874566135,34.718410758609345,34.718406554077546
11.0609722388976,-0.23825209777012,202,Bawku,GHA,Ghana,0.35483906414000005,0.00931436177,192048.915789,106.02781276200001,133,"(-0.1994434, 11.0678042, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.1994434, 11.0678042, 108.0)",40.905901121762135,40.9059011509805,40.90590114075407
10.786476553270399,-0.8510331620477299,209,Bolgatanga,GHA,Ghana,0.39930032105999996,0.01120244135,143327.090723,157.244922792,138,"(-0.8531416, 10.7817844, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.8531416, 10.7817844, 108.0)",44.485132451282084,44.48513245207936,44.48513245180031
10.0618640366576,-2.50316016536909,233,,GHA,Ghana,0.43172288107,0.013036221589999999,124348.878741,166.914412464,151,"(-2.4985335, 10.0632507, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-2.4985335, 10.0632507, 108.0)",39.44540727147532,39.445407384848345,39.44540734516779
9.42427251575616,-0.843074871677006,243,Tamale,GHA,Ghana,0.60122114584,0.024241991,398924.936262,595.520801023,159,"(-0.8421466, 9.4258202, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.8421466, 9.4258202, 108.0)",45.98383686629279,45.983836866465786,45.98383686640524
7.75345751948481,-2.11180955214226,291,Wenchi,GHA,Ghana,0.54629331287,0.01936421525,65771.0510311,75.9227094899,199,"(-2.0997982, 7.7588375, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-2.0997982, 7.7588375, 108.0)",43.73687786785704,43.73687786955215,43.736877868958864
7.59038576728179,-1.92971739390093,302,Techiman,GHA,Ghana,0.39494830189999997,0.011181913390000001,160576.125186,185.73807002400002,207,"(-1.9358401, 7.5951874, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.9358401, 7.5951874, 108.0)",43.03825510709832,43.03825511056421,43.03825510935115
7.4483118541330375,-2.58479103718323,313,Berekum,GHA,Ghana,0.41412850075,0.012208633940000001,134921.560999,111.164274454,215,"(-2.5843836, 7.4503813, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-2.5843836, 7.4503813, 108.0)",42.55669446696594,42.55669447215851,42.556694470341114
7.335854975728298,-2.3123368652454905,319,Sunyani,GHA,Ghana,0.54062455213,0.01944614962,193500.192423,359.150632115,220,"(-2.3194412, 7.3432041, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-2.3194412, 7.3432041, 108.0)",42.330703224012645,42.33070323079304,42.33070322841991
7.2774574058743,-2.8492938497854103,325,Dormaa Ahenkro,GHA,Ghana,0.38523084081,0.01039231261,95081.9151338,60.161713122100004,224,"(-2.8575812, 7.2726956, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-2.8575812, 7.2726956, 108.0)",40.39332788686883,40.39332793114613,40.393327915649074
7.1587724471266,0.483159517422015,335,Hohoe,GHA,Ghana,0.36389402456000003,0.00968591333,171851.963577,89.5845864276,232,"(0.4779447, 7.1543313, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(0.4779447, 7.1543313, 108.0)",42.809154238951606,42.809154243636385,42.80915424199671
7.063177489491952,-1.3929220602400902,341,Mampong,GHA,Ghana,0.30172902679,0.006718878740000001,68335.8752123,85.0824104613,238,"(-1.412049, 7.0661093, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.412049, 7.0661093, 108.0)",42.6598064580327,42.65980646299115,42.65980646125569
6.70322471454725,-1.60029414202196,357,Kumasi,GHA,Ghana,0.9519756454799999,0.055916775370000005,3006030.11284,3351.43126834,248,"(-1.5989201, 6.709178, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.5989201, 6.709178, 108.0)",44.0347262084032,44.03472620973757,44.034726209270545
6.60294501602716,-0.7550414283223009,368,Nkawkaw,GHA,Ghana,0.56477567838,0.021019655919999998,142234.028418,258.21209634,257,"(-0.7361001, 6.5932269, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.7361001, 6.5932269, 108.0)",42.72207560651014,42.722075611590334,42.722075609812265
6.62852846842463,-1.21304232767815,370,Konongo,GHA,Ghana,0.31748133911,0.00753249407,71233.6543678,88.11284763549999,259,"(-1.211299, 6.6244942, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.211299, 6.6244942, 108.0)",46.29012605993703,46.29012606007928,46.29012606002949
6.61330655230808,0.48573904251634004,371,Ho,GHA,Ghana,0.44826186702,0.014366692869999998,227515.400386,205.18308775,260,"(0.4751842, 6.60464, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(0.4751842, 6.60464, 108.0)",40.87043122069309,40.8704312549278,40.870431242945656
6.464598709114632,-1.5749019773283401,386,Bekwai,GHA,Ghana,0.29306398867,0.0063279897899999995,55074.19987619999,88.0132195707,269,"(-1.5723861, 6.4556367, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.5723861, 6.4556367, 108.0)",47.28829376406033,47.28829376411095,47.28829376409324
6.284705595584233,0.07449087238281099,401,Akosombo,GHA,Ghana,0.64679994033,0.02325972997,70536.23485010001,166.515984235,279,"(0.0927472, 6.2393133, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(0.0927472, 6.2393133, 108.0)",47.36502551982493,47.36502551987649,47.36502551985845
6.103078229975848,1.13801897079711,403,Aflao,GHA,Ghana,0.38768516202,0.01006063543,51030.7821705,77.7548434872,280,"(1.1474396, 6.1015131, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(1.1474396, 6.1015131, 108.0)",43.82562230143136,43.82562230340317,43.825622302713036
6.18989641002272,-1.66500069989628,408,Obuasi,GHA,Ghana,0.60238377569,0.02549774595,229438.909515,543.87217999,284,"(-1.6648624, 6.1994906, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.6648624, 6.1994906, 108.0)",43.125618958801105,43.12561896199571,43.1256189608776
6.223041677002058,-0.36306146361351,412,Tafo,GHA,Ghana,0.31110741217,0.007049837900000001,79270.7892527,73.262018377,286,"(-0.4200071, 6.2531119, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.4200071, 6.2531119, 108.0)",46.35112231524436,46.35112231538346,46.35112231533478
6.14071130501001,0.024378141667630998,418,Somanya,GHA,Ghana,0.55663561134,0.01892503836,147816.852702,216.407190895,288,"(0.006212, 6.139144, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(0.006212, 6.139144, 108.0)",47.142611128369616,47.142611128433764,47.14261112841131
6.091817539440888,-0.25552104466368303,421,Effiduase,GHA,Ghana,0.47142805096,0.01595745872,225307.941034,294.720188167,291,"(-0.2594072, 6.0935313, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.2594072, 6.0935313, 108.0)",45.63641929739781,45.63641929768476,45.636419297584325
6.1304851492876695,0.802527316710818,422,Akatsi,GHA,Ghana,0.28788651132,0.00614909291,78662.3226834,52.83088336229999,292,"(0.7992952, 6.131732, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(0.7992952, 6.131732, 108.0)",43.48457411678749,43.48457411948671,43.484574118541985
6.0417654863595,-0.798340569151489,429,Akwatia,GHA,Ghana,0.32309674688,0.00763985192,55491.1399801,62.5654029857,294,"(-0.7897378, 6.0352924, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.7897378, 6.0352924, 108.0)",43.025487155334204,43.02548715905684,43.025487157753915
6.040365404584861,-0.44830162036946,430,Suhum,GHA,Ghana,0.2968862148,0.00630954068,84170.4132273,67.3238444469,295,"(-0.455406104576271, 6.035924747673665, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.455406104576271, 6.035924747673665, 108.0)",46.45862209267723,46.45862209280456,46.458622092759995
5.98374252007262,-0.079351751523538,432,Larteh,GHA,Ghana,0.33676422408,0.00764972146,67123.6500104,88.09663906879999,296,"(-0.0777982, 6.0149816, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.0777982, 6.0149816, 108.0)",46.394019665269745,46.394019665405054,46.394019665357696
5.96363423019547,-1.7757201648628402,436,Dunkwa,GHA,Ghana,0.36107940603,0.00947979151,61062.0390162,85.2982124784,298,"(-1.780449, 5.9611159, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.780449, 5.9611159, 108.0)",42.47679085097451,42.476790856848,42.47679085479228
5.9244605319576396,-0.9774010416695,439,Oda,GHA,Ghana,0.34054572446000003,0.008569464990000001,143819.049232,163.861289846,301,"(-0.9790103, 5.9317824, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.9790103, 5.9317824, 108.0)",41.299959041743,41.29995906229077,41.29995905509905
5.8652249367843305,-0.658215478127906,443,Asamankese,GHA,Ghana,0.31046734333,0.00711670014,92282.7233635,83.7700500675,303,"(-0.6683059, 5.8622686, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.6683059, 5.8622686, 108.0)",43.65480509444872,43.654805096486214,43.65480509577309
5.81533351505326,-0.34157308905454703,449,Nsawam,GHA,Ghana,0.36186516331999996,0.009691588499999999,86580.5642107,174.505638141,306,"(-0.3478845, 5.8090725, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.3478845, 5.8090725, 108.0)",48.21212863556885,48.212128635591185,48.21212863558337
5.64809022857255,-0.15897241343155802,451,Accra,GHA,Ghana,1.34619885387,0.09208573376,4151243.44016,9302.30512655,308,"(-0.1525159, 5.6475748, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.1525159, 5.6475748, 108.0)",45.30766628019684,45.30766628060945,45.307666280465035
5.69442852193191,-1.2748258074940901,453,Foso,GHA,Ghana,0.28477589958,0.00616656846,84279.2744588,62.34170371850001,309,"(-1.2751973, 5.695652, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.2751973, 5.695652, 108.0)",42.91353275304088,42.913532757215044,42.91353275575409
5.529197350393161,-0.6907928858146429,456,Swedru,GHA,Ghana,0.40158710348000004,0.010945729080000001,155259.19299,163.496363519,310,"(-0.6993069, 5.5288042, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.6993069, 5.5288042, 108.0)",44.81504502600859,44.815045026653145,44.81504502642755
5.5394468673077215,-0.41666741148551895,457,Oduponkpehe,GHA,Ghana,0.28396360141,0.00602315406,296630.676636,222.830073237,311,"(-0.4218792, 5.5394568, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.4218792, 5.5394568, 108.0)",48.51573576045237,48.51573576046888,48.5157357604631
5.372398469994839,-0.628901334844036,467,Winneba,GHA,Ghana,0.39363590976999996,0.010849760790000001,101153.610238,144.678743275,318,"(-0.6340659, 5.3620614, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.6340659, 5.3620614, 108.0)",46.12401777706505,46.12401777724248,46.124017777180384
5.28331541743232,-2.00820733850382,469,Tarkwa,GHA,Ghana,0.6021540762200001,0.02483585826,70119.2026752,498.939190736,320,"(-2.0015622, 5.282014, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-2.0015622, 5.282014, 108.0)",39.96683650142437,39.96683657443891,39.96683654888382
5.13624704066022,-1.2678025870054699,478,Cape Coast,GHA,Ghana,0.7176430547499999,0.02533934232,339280.85548,528.428559899,324,"(-1.2699972, 5.1233054, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.2699972, 5.1233054, 108.0)",43.67544001160045,43.675440013597964,43.67544001289883
4.95990404603499,-1.7390248132156298,483,Takoradi,GHA,Ghana,0.7633521717899999,0.028822905710000006,811657.3342939998,935.1162910160001,328,"(-1.7431328, 4.9539393, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.7431328, 4.9539393, 108.0)",42.900553256399334,42.90055326059112,42.900553259123996
10.8999988873924,-1.10000008683558,531,Navrongo,GHA,Ghana,0.21240226570999998,0.0035734189,89388.95440860002,44.872825893599995,345,"(-1.0918002, 10.9028898, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.0918002, 10.9028898, 108.0)",45.669074649653545,45.669074649894974,45.669074649810476
